gain	3	44	-154.13
gain	44	3	-153.58
gain	3	45	-149.31
gain	45	3	-148.82
gain	3	46	-148.46
gain	46	3	-149.18
gain	3	47	-155.29
gain	47	3	-154.65
gain	3	48	-146.41
gain	48	3	-145.95
gain	4	5	-122.24
gain	5	4	-123.05
gain	4	6	-130.40
gain	6	4	-131.58
gain	4	7	-136.20
gain	7	4	-136.42
gain	4	8	-129.63
gain	8	4	-131.22
gain	4	9	-112.13
gain	9	4	-113.38
gain	4	10	-115.82
gain	10	4	-118.59
gain	4	11	-112.17
gain	11	4	-112.86
gain	4	12	-126.62
gain	12	4	-126.42
gain	4	13	-130.64
gain	13	4	-131.93
gain	4	14	-139.79
gain	14	4	-141.66
gain	4	15	-132.87
gain	15	4	-133.99
gain	4	16	-127.29
gain	16	4	-128.63
gain	4	17	-129.14
gain	17	4	-130.09
gain	4	18	-127.23
gain	18	4	-128.08
gain	4	19	-131.32
gain	19	4	-131.18
gain	4	20	-124.13
gain	20	4	-124.78
gain	4	21	-140.87
gain	21	4	-141.23
gain	4	22	-135.43
gain	22	4	-135.68
gain	4	23	-125.90
gain	23	4	-127.65
gain	4	24	-131.40
gain	24	4	-132.51
gain	4	25	-137.92
gain	25	4	-139.08
gain	4	26	-135.88
gain	26	4	-138.31
gain	4	27	-140.73
gain	27	4	-142.87
gain	4	28	-145.80
gain	28	4	-145.81
gain	4	29	-144.14
gain	29	4	-144.82
gain	4	30	-133.29
gain	30	4	-132.53
gain	4	31	-142.80
gain	31	4	-144.63
gain	4	32	-144.97
gain	32	4	-144.77
gain	4	33	-135.18
gain	33	4	-136.43
gain	4	34	-136.78
gain	34	4	-138.32
gain	4	35	-145.44
gain	35	4	-146.93
gain	4	36	-147.17
gain	36	4	-148.46
gain	4	37	-145.17
gain	37	4	-144.29
gain	4	38	-145.40
gain	38	4	-145.22
gain	4	39	-142.08
gain	39	4	-142.35
gain	4	40	-134.97
gain	40	4	-136.20
gain	4	41	-142.62
gain	41	4	-144.21
gain	4	42	-147.78
gain	42	4	-147.27
gain	4	43	-150.08
gain	43	4	-150.13
gain	4	44	-144.28
gain	44	4	-144.32
gain	4	45	-148.59
gain	45	4	-148.68
gain	4	46	-147.14
gain	46	4	-148.44
gain	4	47	-143.24
gain	47	4	-143.18
gain	4	48	-151.44
gain	48	4	-151.57
gain	5	6	-110.75
gain	6	5	-111.12
gain	5	7	-139.92
gain	7	5	-139.32
gain	5	8	-138.04
gain	8	5	-138.83
gain	5	9	-131.94
gain	9	5	-132.38
gain	5	10	-127.97
gain	10	5	-129.93
gain	5	11	-103.72
gain	11	5	-103.60
gain	5	12	-71.79
gain	12	5	-70.78
gain	5	13	-103.79
gain	13	5	-104.27
gain	5	14	-143.80
gain	14	5	-144.86
gain	5	15	-137.89
gain	15	5	-138.19
gain	5	16	-137.82
gain	16	5	-138.35
gain	5	17	-127.82
gain	17	5	-127.96
gain	5	18	-122.34
gain	18	5	-122.38
gain	5	19	-123.11
gain	19	5	-122.16
gain	5	20	-125.28
gain	20	5	-125.11
gain	5	21	-144.08
gain	21	5	-143.62
gain	5	22	-138.47
gain	22	5	-137.92
gain	5	23	-136.62
gain	23	5	-137.56
gain	5	24	-131.96
gain	24	5	-132.25
gain	5	25	-124.68
gain	25	5	-125.03
gain	5	26	-119.01
gain	26	5	-120.63
gain	5	27	-125.91
gain	27	5	-127.23
gain	5	28	-155.10
gain	28	5	-154.30
gain	5	29	-143.01
gain	29	5	-142.88
gain	5	30	-141.05
gain	30	5	-139.48
gain	5	31	-145.47
gain	31	5	-146.49
gain	5	32	-133.29
gain	32	5	-132.28
gain	5	33	-137.15
gain	33	5	-137.59
gain	5	34	-131.40
gain	34	5	-132.13
gain	5	35	-150.12
gain	35	5	-150.80
gain	5	36	-146.77
gain	36	5	-147.25
gain	5	37	-142.33
gain	37	5	-140.64
gain	5	38	-139.20
gain	38	5	-138.22
gain	5	39	-143.86
gain	39	5	-143.32
gain	5	40	-138.61
gain	40	5	-139.03
gain	5	41	-137.46
gain	41	5	-138.24
gain	5	42	-154.41
gain	42	5	-153.09
gain	5	43	-149.90
gain	43	5	-149.13
gain	5	44	-146.77
gain	44	5	-145.99
gain	5	45	-147.61
gain	45	5	-146.89
gain	5	46	-149.81
gain	46	5	-150.30
gain	5	47	-141.24
gain	47	5	-140.36
gain	5	48	-141.74
gain	48	5	-141.05
gain	6	7	-143.35
gain	7	6	-142.39
gain	6	8	-142.87
gain	8	6	-143.29
gain	6	9	-138.96
gain	9	6	-139.03
gain	6	10	-137.64
gain	10	6	-139.23
gain	6	11	-123.89
gain	11	6	-123.41
gain	6	12	-114.20
gain	12	6	-112.82
gain	6	13	-108.01
gain	13	6	-108.13
gain	6	14	-151.29
gain	14	6	-151.98
gain	6	15	-150.47
gain	15	6	-150.41
gain	6	16	-142.90
gain	16	6	-143.06
gain	6	17	-143.40
gain	17	6	-143.18
gain	6	18	-137.45
gain	18	6	-137.13
gain	6	19	-129.09
gain	19	6	-127.78
gain	6	20	-126.08
gain	20	6	-125.55
gain	6	21	-146.02
gain	21	6	-145.20
gain	6	22	-143.78
gain	22	6	-142.86
gain	6	23	-139.59
gain	23	6	-140.17
gain	6	24	-135.05
gain	24	6	-134.98
gain	6	25	-140.82
gain	25	6	-140.80
gain	6	26	-127.78
gain	26	6	-129.04
gain	6	27	-129.64
gain	27	6	-130.60
gain	6	28	-147.63
gain	28	6	-146.46
gain	6	29	-150.89
gain	29	6	-150.39
gain	6	30	-146.85
gain	30	6	-144.92
gain	6	31	-141.77
gain	31	6	-142.43
gain	6	32	-142.30
gain	32	6	-140.92
gain	6	33	-137.24
gain	33	6	-137.32
gain	6	34	-142.29
gain	34	6	-142.65
gain	6	35	-153.74
gain	35	6	-154.06
gain	6	36	-152.83
gain	36	6	-152.94
gain	6	37	-145.50
gain	37	6	-143.45
gain	6	38	-147.47
gain	38	6	-146.12
gain	6	39	-145.01
gain	39	6	-144.10
gain	6	40	-135.56
gain	40	6	-135.62
gain	6	41	-142.55
gain	41	6	-142.96
gain	6	42	-150.68
gain	42	6	-148.99
gain	6	43	-156.53
gain	43	6	-155.40
gain	6	44	-149.86
gain	44	6	-148.72
gain	6	45	-146.09
gain	45	6	-145.00
gain	6	46	-148.97
gain	46	6	-149.10
gain	6	47	-147.89
gain	47	6	-146.65
gain	6	48	-142.77
gain	48	6	-141.71
gain	7	8	-106.51
gain	8	7	-107.88
gain	7	9	-123.31
gain	9	7	-124.35
gain	7	10	-130.87
gain	10	7	-133.42
gain	7	11	-139.32
gain	11	7	-139.81
gain	7	12	-139.66
gain	12	7	-139.24
gain	7	13	-141.69
gain	13	7	-142.77
gain	7	14	-124.34
gain	14	7	-125.99
gain	7	15	-117.23
gain	15	7	-118.13
gain	7	16	-128.52
gain	16	7	-129.65
gain	7	17	-127.83
gain	17	7	-128.57
gain	7	18	-143.17
gain	18	7	-143.81
gain	7	19	-146.66
gain	19	7	-146.31
gain	7	20	-141.93
gain	20	7	-142.36
gain	7	21	-130.74
gain	21	7	-130.88
gain	7	22	-133.81
gain	22	7	-133.84
gain	7	23	-133.04
gain	23	7	-134.58
gain	7	24	-134.66
gain	24	7	-135.55
gain	7	25	-138.10
gain	25	7	-139.04
gain	7	26	-140.43
gain	26	7	-142.65
gain	7	27	-146.81
gain	27	7	-148.73
gain	7	28	-137.39
gain	28	7	-137.18
gain	7	29	-137.06
gain	29	7	-137.52
gain	7	30	-131.71
gain	30	7	-130.73
gain	7	31	-136.92
gain	31	7	-138.54
gain	7	32	-144.13
gain	32	7	-143.72
gain	7	33	-144.91
gain	33	7	-145.95
gain	7	34	-148.33
gain	34	7	-149.66
gain	7	35	-139.69
gain	35	7	-140.96
gain	7	36	-141.10
gain	36	7	-142.16
gain	7	37	-143.49
gain	37	7	-142.39
gain	7	38	-140.43
gain	38	7	-140.04
gain	7	39	-137.15
gain	39	7	-137.21
gain	7	40	-143.46
gain	40	7	-144.48
gain	7	41	-147.34
gain	41	7	-148.72
gain	7	42	-139.54
gain	42	7	-138.81
gain	7	43	-139.40
gain	43	7	-139.22
gain	7	44	-151.14
gain	44	7	-150.96
gain	7	45	-139.24
gain	45	7	-139.11
gain	7	46	-145.37
gain	46	7	-146.47
gain	7	47	-154.98
gain	47	7	-154.70
gain	7	48	-147.96
gain	48	7	-147.87
gain	8	9	-121.83
gain	9	8	-121.49
gain	8	10	-120.79
gain	10	8	-121.96
gain	8	11	-133.96
gain	11	8	-133.07
gain	8	12	-143.41
gain	12	8	-141.61
gain	8	13	-145.42
gain	13	8	-145.12
gain	8	14	-129.18
gain	14	8	-129.45
gain	8	15	-100.35
gain	15	8	-99.87
gain	8	16	-112.46
gain	16	8	-112.21
gain	8	17	-123.23
gain	17	8	-122.58
gain	8	18	-137.16
gain	18	8	-136.42
gain	8	19	-138.10
gain	19	8	-136.37
gain	8	20	-140.28
gain	20	8	-139.33
gain	8	21	-131.32
gain	21	8	-130.08
gain	8	22	-133.17
gain	22	8	-131.83
gain	8	23	-128.07
gain	23	8	-128.23
gain	8	24	-132.84
gain	24	8	-132.35
gain	8	25	-142.20
gain	25	8	-141.77
gain	8	26	-137.26
gain	26	8	-138.11
gain	8	27	-145.96
gain	27	8	-146.50
gain	8	28	-134.83
gain	28	8	-133.25
gain	8	29	-134.84
gain	29	8	-133.92
gain	8	30	-135.19
gain	30	8	-132.84
gain	8	31	-139.24
gain	31	8	-139.48
gain	8	32	-143.00
gain	32	8	-141.21
gain	8	33	-140.36
gain	33	8	-140.02
gain	8	34	-146.30
gain	34	8	-146.25
gain	8	35	-137.48
gain	35	8	-137.39
gain	8	36	-137.38
gain	36	8	-137.07
gain	8	37	-140.28
gain	37	8	-137.81
gain	8	38	-133.09
gain	38	8	-131.32
gain	8	39	-143.71
gain	39	8	-142.39
gain	8	40	-142.06
gain	40	8	-141.70
gain	8	41	-146.07
gain	41	8	-146.07
gain	8	42	-141.44
gain	42	8	-139.34
gain	8	43	-145.63
gain	43	8	-144.08
gain	8	44	-138.46
gain	44	8	-136.90
gain	8	45	-144.18
gain	45	8	-142.68
gain	8	46	-144.18
gain	46	8	-143.90
gain	8	47	-150.69
gain	47	8	-149.04
gain	8	48	-149.25
gain	48	8	-147.78
gain	9	10	-107.75
gain	10	9	-109.26
gain	9	11	-122.00
gain	11	9	-121.44
gain	9	12	-130.71
gain	12	9	-129.25
gain	9	13	-137.00
gain	13	9	-137.04
gain	9	14	-131.82
gain	14	9	-132.44
gain	9	15	-114.58
gain	15	9	-114.44
gain	9	16	-82.67
gain	16	9	-82.76
gain	9	17	-106.99
gain	17	9	-106.69
gain	9	18	-127.79
gain	18	9	-127.39
gain	9	19	-130.81
gain	19	9	-129.42
gain	9	20	-132.63
gain	20	9	-132.02
gain	9	21	-132.73
gain	21	9	-131.83
gain	9	22	-124.95
gain	22	9	-123.95
gain	9	23	-118.07
gain	23	9	-118.58
gain	9	24	-123.75
gain	24	9	-123.60
gain	9	25	-134.10
gain	25	9	-134.01
gain	9	26	-130.13
gain	26	9	-131.31
gain	9	27	-136.92
gain	27	9	-137.81
gain	9	28	-143.46
gain	28	9	-142.22
gain	9	29	-134.52
gain	29	9	-133.94
gain	9	30	-134.83
gain	30	9	-132.82
gain	9	31	-134.91
gain	31	9	-135.50
gain	9	32	-138.76
gain	32	9	-137.31
gain	9	33	-136.95
gain	33	9	-136.95
gain	9	34	-140.78
gain	34	9	-141.08
gain	9	35	-139.74
gain	35	9	-139.98
gain	9	36	-141.50
gain	36	9	-141.53
gain	9	37	-138.30
gain	37	9	-136.17
gain	9	38	-131.63
gain	38	9	-130.21
gain	9	39	-133.93
gain	39	9	-132.95
gain	9	40	-136.50
gain	40	9	-136.48
gain	9	41	-147.19
gain	41	9	-147.53
gain	9	42	-141.29
gain	42	9	-139.53
gain	9	43	-145.78
gain	43	9	-144.57
gain	9	44	-141.03
gain	44	9	-139.82
gain	9	45	-137.01
gain	45	9	-135.85
gain	9	46	-144.86
gain	46	9	-144.92
gain	9	47	-143.88
gain	47	9	-142.57
gain	9	48	-145.80
gain	48	9	-144.67
gain	10	11	-122.65
gain	11	10	-120.58
gain	10	12	-130.34
gain	12	10	-127.36
gain	10	13	-134.74
gain	13	10	-133.26
gain	10	14	-137.95
gain	14	10	-137.05
gain	10	15	-126.08
gain	15	10	-124.42
gain	10	16	-110.17
gain	16	10	-108.74
gain	10	17	-115.92
gain	17	10	-114.10
gain	10	18	-122.48
gain	18	10	-120.56
gain	10	19	-127.73
gain	19	10	-124.82
gain	10	20	-136.14
gain	20	10	-134.02
gain	10	21	-136.90
gain	21	10	-134.49
gain	10	22	-134.69
gain	22	10	-132.17
gain	10	23	-120.52
gain	23	10	-119.51
gain	10	24	-125.50
gain	24	10	-123.84
gain	10	25	-130.84
gain	25	10	-129.23
gain	10	26	-128.40
gain	26	10	-128.06
gain	10	27	-136.92
gain	27	10	-136.29
gain	10	28	-134.66
gain	28	10	-131.90
gain	10	29	-134.92
gain	29	10	-132.83
gain	10	30	-136.65
gain	30	10	-133.12
gain	10	31	-131.17
gain	31	10	-130.24
gain	10	32	-135.82
gain	32	10	-132.85
gain	10	33	-132.69
gain	33	10	-131.18
gain	10	34	-143.82
gain	34	10	-142.59
gain	10	35	-144.81
gain	35	10	-143.53
gain	10	36	-139.97
gain	36	10	-138.49
gain	10	37	-140.25
gain	37	10	-136.60
gain	10	38	-136.13
gain	38	10	-133.18
gain	10	39	-135.01
gain	39	10	-132.51
gain	10	40	-139.35
gain	40	10	-137.81
gain	10	41	-146.95
gain	41	10	-145.77
gain	10	42	-149.66
gain	42	10	-146.38
gain	10	43	-147.16
gain	43	10	-144.44
gain	10	44	-143.87
gain	44	10	-141.14
gain	10	45	-140.53
gain	45	10	-137.85
gain	10	46	-149.04
gain	46	10	-147.58
gain	10	47	-145.66
gain	47	10	-142.83
gain	10	48	-143.60
gain	48	10	-140.95
gain	11	12	-109.48
gain	12	11	-108.58
gain	11	13	-119.86
gain	13	11	-120.46
