STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
035600,99999, 20151218,   52.4,23,   48.9,23, 1016.5,23, 1006.2,23,  12.3,23,  11.0,23,  15.0, 999.9,   55.2 ,  49.5 , 0.01G,999.9, 010000,
035600,99999, 20151219,   57.6,22,   52.1,22, 1009.9,22,  999.8,22,  20.7,22,  14.9,22,  17.1, 999.9,   60.3 ,  52.5 , 0.00G,999.9, 010000,
035600,99999, 20151220,   52.4,24,   45.8,24, 1008.3,24,  998.1,24,  22.6,24,  13.8,24,  21.0, 999.9,   58.3*,  46.0*, 0.00G,999.9, 010000,
035600,99999, 20151221,   47.3,24,   43.4,24, 1012.3,24, 1001.9,24,  20.3,24,  12.9,24,  22.9, 999.9,   54.3 ,  43.3*, 0.00G,999.9, 010000,
035600,99999, 20151222,   54.0,24,   50.6,24, 1010.1,24,  999.9,24,  16.9,24,  16.9,24,  24.1, 999.9,   57.7 ,  46.8 , 0.08G,999.9, 010000,
035600,99999, 20151223,   47.8,24,   42.1,24, 1016.4,24, 1006.0,24,  17.9,24,  12.7,24,  17.1, 999.9,   50.4 ,  44.8*, 0.23G,999.9, 010000,
035600,99999, 20151224,   47.3,24,   41.8,24, 1010.9,24, 1000.5,24,  21.0,24,  15.4,24,  24.1, 999.9,   54.0 ,  39.7*, 0.01G,999.9, 010000,
035600,99999, 20151225,   46.8,24,   43.7,24, 1017.7,24, 1007.3,24,  15.9,24,  11.8,24,  20.0, 999.9,   57.4*,  36.5 , 0.10G,999.9, 010000,
035600,99999, 20151226,   57.0,24,   50.4,24, 1015.0,24, 1004.8,24,  16.0,24,  18.9,24,  22.9, 999.9,   58.6 ,  55.6 , 0.03G,999.9, 010000,
035600,99999, 20151227,   53.2,24,   51.1,24, 1018.4,24, 1008.1,24,   5.8,24,   9.2,24,  22.0, 999.9,   57.2*,  49.5*, 0.09G,999.9, 010000,
035600,99999, 20151228,   49.4,24,   45.7,24, 1016.3,24, 1005.9,24,  14.1,24,  11.1,24,  14.0, 999.9,   53.2 ,  46.6*, 0.31G,999.9, 000000,
035600,99999, 20151229,   49.9,24,   44.8,24, 1016.3,24, 1005.9,24,  20.1,24,  11.8,24,  19.0, 999.9,   52.7 ,  45.9*, 0.00G,999.9, 010000,
035600,99999, 20151230,   52.6,22,   45.6,22, 1008.9,22,  998.7,22,  17.7,22,  21.3,22,  28.9, 999.9,   56.7 ,  45.7 , 0.00G,999.9, 010000,
