site,date,users,perc_new_sessions,sessions,avg_session_duration,pageviews,pages_per_session,perc_bounce_rate
machinegurning.com,2016-04-05T00:00:00Z,17,52.17,23,69,40,1.74,69.57
machinegurning.com,2016-04-06T00:00:00Z,12,40,15,21,30,2,60
ivyleavedtoadflax.github.io,2015-03-30T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-03-31T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-04-01T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-04-02T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-04-03T00:00:00Z,4,20,10,88,26,2.6,40
ivyleavedtoadflax.github.io,2015-04-04T00:00:00Z,3,50,4,37,11,2.75,0
ivyleavedtoadflax.github.io,2015-04-05T00:00:00Z,1,0,1,0,3,3,0
ivyleavedtoadflax.github.io,2015-04-06T00:00:00Z,2,0,2,623,15,7.5,0
ivyleavedtoadflax.github.io,2015-04-07T00:00:00Z,14,70.59,17,99,27,1.59,64.71
ivyleavedtoadflax.github.io,2015-04-08T00:00:00Z,5,33.33,6,16,21,3.5,16.67
ivyleavedtoadflax.github.io,2015-04-09T00:00:00Z,5,28.57,7,266,32,4.57,42.86
ivyleavedtoadflax.github.io,2015-04-10T00:00:00Z,13,78.57,14,199,36,2.57,64.29
ivyleavedtoadflax.github.io,2015-04-11T00:00:00Z,6,42.86,7,227,17,2.43,57.14
ivyleavedtoadflax.github.io,2015-04-12T00:00:00Z,1,0,2,837,31,15.5,0
ivyleavedtoadflax.github.io,2015-04-13T00:00:00Z,7,57.14,7,236,19,2.71,42.86
ivyleavedtoadflax.github.io,2015-04-14T00:00:00Z,13,53.33,15,148,55,3.67,53.33
ivyleavedtoadflax.github.io,2015-04-15T00:00:00Z,8,41.67,12,56,64,5.33,66.67
ivyleavedtoadflax.github.io,2015-04-16T00:00:00Z,2,25,4,122,9,2.25,50
ivyleavedtoadflax.github.io,2015-04-17T00:00:00Z,11,90.91,11,29,20,1.82,81.82
ivyleavedtoadflax.github.io,2015-04-18T00:00:00Z,14,80,15,34,18,1.2,86.67
ivyleavedtoadflax.github.io,2015-04-19T00:00:00Z,10,50,12,6,19,1.58,75
ivyleavedtoadflax.github.io,2015-04-20T00:00:00Z,7,57.14,7,67,16,2.29,71.43
ivyleavedtoadflax.github.io,2015-04-21T00:00:00Z,45,82.22,45,125,96,2.13,37.78
ivyleavedtoadflax.github.io,2015-04-22T00:00:00Z,25,96,25,69,42,1.68,36
ivyleavedtoadflax.github.io,2015-04-23T00:00:00Z,43,95.45,44,80,88,2,27.27
ivyleavedtoadflax.github.io,2015-04-24T00:00:00Z,5,42.86,7,0,9,1.29,85.71
ivyleavedtoadflax.github.io,2015-04-25T00:00:00Z,10,70,10,88,14,1.4,70
ivyleavedtoadflax.github.io,2015-04-26T00:00:00Z,21,69.57,23,3,30,1.3,86.96
ivyleavedtoadflax.github.io,2015-04-27T00:00:00Z,51,87.27,55,22,70,1.27,74.55
ivyleavedtoadflax.github.io,2015-04-28T00:00:00Z,34,80.56,36,31,48,1.33,66.67
ivyleavedtoadflax.github.io,2015-04-29T00:00:00Z,11,83.33,12,116,13,1.08,91.67
ivyleavedtoadflax.github.io,2015-04-30T00:00:00Z,5,33.33,6,1,7,1.17,83.33
ivyleavedtoadflax.github.io,2015-05-01T00:00:00Z,5,62.5,8,0,8,1,100
ivyleavedtoadflax.github.io,2015-05-02T00:00:00Z,3,25,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-05-03T00:00:00Z,28,100,28,63,48,1.71,28.57
ivyleavedtoadflax.github.io,2015-05-04T00:00:00Z,17,94.12,17,52,26,1.53,47.06
ivyleavedtoadflax.github.io,2015-05-05T00:00:00Z,30,96.67,30,36,42,1.4,60
ivyleavedtoadflax.github.io,2015-05-06T00:00:00Z,3,66.67,3,0,1,0.33,33.33
ivyleavedtoadflax.github.io,2015-05-07T00:00:00Z,2,100,2,0,1,0.5,50
ivyleavedtoadflax.github.io,2015-05-08T00:00:00Z,3,50,4,21,10,2.5,50
ivyleavedtoadflax.github.io,2015-05-09T00:00:00Z,38,97.37,38,39,54,1.42,52.63
ivyleavedtoadflax.github.io,2015-05-10T00:00:00Z,20,90,20,67,25,1.25,80
ivyleavedtoadflax.github.io,2015-05-11T00:00:00Z,37,97.3,37,51,43,1.16,86.49
ivyleavedtoadflax.github.io,2015-05-12T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-05-13T00:00:00Z,2,25,4,628,68,17,0
ivyleavedtoadflax.github.io,2015-05-14T00:00:00Z,32,88.24,34,96,48,1.41,82.35
ivyleavedtoadflax.github.io,2015-05-15T00:00:00Z,1,0,1,75,4,4,0
ivyleavedtoadflax.github.io,2015-05-16T00:00:00Z,2,50,2,0,1,0.5,50
ivyleavedtoadflax.github.io,2015-05-17T00:00:00Z,4,75,4,4,7,1.75,50
ivyleavedtoadflax.github.io,2015-05-18T00:00:00Z,22,95.45,22,1,25,1.14,90.91
ivyleavedtoadflax.github.io,2015-05-19T00:00:00Z,6,57.14,7,4,9,1.29,57.14
ivyleavedtoadflax.github.io,2015-05-20T00:00:00Z,39,95,40,59,50,1.25,87.5
ivyleavedtoadflax.github.io,2015-05-21T00:00:00Z,35,100,35,40,38,1.09,91.43
ivyleavedtoadflax.github.io,2015-05-22T00:00:00Z,12,91.67,12,25,13,1.08,91.67
ivyleavedtoadflax.github.io,2015-05-23T00:00:00Z,30,96.67,30,40,33,1.1,90
ivyleavedtoadflax.github.io,2015-05-24T00:00:00Z,29,89.66,29,88,34,1.17,82.76
ivyleavedtoadflax.github.io,2015-05-25T00:00:00Z,33,76.32,38,162,113,2.97,84.21
ivyleavedtoadflax.github.io,2015-05-26T00:00:00Z,61,96.77,62,47,70,1.13,87.1
ivyleavedtoadflax.github.io,2015-05-27T00:00:00Z,6,66.67,6,114,15,2.5,33.33
ivyleavedtoadflax.github.io,2015-05-28T00:00:00Z,3,33.33,3,0,2,0.67,66.67
ivyleavedtoadflax.github.io,2015-05-29T00:00:00Z,13,92.31,13,250,22,1.69,53.85
ivyleavedtoadflax.github.io,2015-05-30T00:00:00Z,29,96.55,29,39,33,1.14,89.66
ivyleavedtoadflax.github.io,2015-05-31T00:00:00Z,68,95.71,70,30,79,1.13,91.43
ivyleavedtoadflax.github.io,2015-06-01T00:00:00Z,1,0,1,20,3,3,0
ivyleavedtoadflax.github.io,2015-06-02T00:00:00Z,39,97.44,39,97,53,1.36,76.92
ivyleavedtoadflax.github.io,2015-06-03T00:00:00Z,2,50,2,0,1,0.5,50
ivyleavedtoadflax.github.io,2015-06-04T00:00:00Z,15,93.33,15,11,15,1,86.67
ivyleavedtoadflax.github.io,2015-06-05T00:00:00Z,17,100,17,1,17,1,88.24
ivyleavedtoadflax.github.io,2015-06-06T00:00:00Z,3,66.67,3,73,6,2,0
ivyleavedtoadflax.github.io,2015-06-07T00:00:00Z,24,83.33,24,94,37,1.54,87.5
ivyleavedtoadflax.github.io,2015-06-08T00:00:00Z,1,100,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-06-09T00:00:00Z,16,100,16,0,16,1,100
ivyleavedtoadflax.github.io,2015-06-10T00:00:00Z,55,100,55,0,55,1,100
ivyleavedtoadflax.github.io,2015-06-11T00:00:00Z,1,0,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-06-12T00:00:00Z,32,96.88,32,0,31,0.97,96.88
ivyleavedtoadflax.github.io,2015-06-13T00:00:00Z,4,75,4,0,1,0.25,25
ivyleavedtoadflax.github.io,2015-06-14T00:00:00Z,1,100,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-06-15T00:00:00Z,20,95,20,1,20,1,90
ivyleavedtoadflax.github.io,2015-06-16T00:00:00Z,27,96.3,27,1,26,0.96,88.89
ivyleavedtoadflax.github.io,2015-06-17T00:00:00Z,64,100,64,0,64,1,100
ivyleavedtoadflax.github.io,2015-06-18T00:00:00Z,3,100,3,6,3,1,33.33
ivyleavedtoadflax.github.io,2015-06-19T00:00:00Z,3,100,3,0,0,0,0
ivyleavedtoadflax.github.io,2015-06-20T00:00:00Z,2,50,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-06-21T00:00:00Z,2,33.33,3,16,8,2.67,33.33
ivyleavedtoadflax.github.io,2015-06-22T00:00:00Z,93,97.85,93,1,95,1.02,98.92
ivyleavedtoadflax.github.io,2015-06-23T00:00:00Z,21,90.48,21,55,71,3.38,95.24
ivyleavedtoadflax.github.io,2015-06-24T00:00:00Z,2,50,2,10,2,1,0
ivyleavedtoadflax.github.io,2015-06-25T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-06-26T00:00:00Z,17,100,17,6,22,1.29,94.12
ivyleavedtoadflax.github.io,2015-06-27T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-06-28T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-06-29T00:00:00Z,21,100,21,0,21,1,100
ivyleavedtoadflax.github.io,2015-06-30T00:00:00Z,105,99.05,105,0,104,0.99,99.05
ivyleavedtoadflax.github.io,2015-07-01T00:00:00Z,25,100,25,0,25,1,100
ivyleavedtoadflax.github.io,2015-07-02T00:00:00Z,43,100,43,47,86,2,0
ivyleavedtoadflax.github.io,2015-07-03T00:00:00Z,2,100,2,0,0,0,0
ivyleavedtoadflax.github.io,2015-07-04T00:00:00Z,14,100,14,0,14,1,100
ivyleavedtoadflax.github.io,2015-07-05T00:00:00Z,74,98.65,74,16,102,1.38,62.16
ivyleavedtoadflax.github.io,2015-07-06T00:00:00Z,15,93.33,15,47,15,1,73.33
ivyleavedtoadflax.github.io,2015-07-07T00:00:00Z,51,100,51,24,57,1.12,92.16
ivyleavedtoadflax.github.io,2015-07-08T00:00:00Z,49,97.96,49,45,52,1.06,85.71
ivyleavedtoadflax.github.io,2015-07-09T00:00:00Z,61,98.36,61,37,67,1.1,88.52
ivyleavedtoadflax.github.io,2015-07-10T00:00:00Z,2,100,2,0,1,0.5,50
ivyleavedtoadflax.github.io,2015-07-11T00:00:00Z,42,100,42,24,44,1.05,95.24
ivyleavedtoadflax.github.io,2015-07-12T00:00:00Z,24,81.48,27,105,46,1.7,70.37
ivyleavedtoadflax.github.io,2015-07-13T00:00:00Z,15,64.71,17,62,26,1.53,76.47
ivyleavedtoadflax.github.io,2015-07-14T00:00:00Z,28,100,28,68,32,1.14,85.71
ivyleavedtoadflax.github.io,2015-07-15T00:00:00Z,28,100,28,75,33,1.18,82.14
ivyleavedtoadflax.github.io,2015-07-16T00:00:00Z,60,98.33,60,42,67,1.12,88.33
ivyleavedtoadflax.github.io,2015-07-17T00:00:00Z,2,50,2,44,8,4,0
ivyleavedtoadflax.github.io,2015-07-18T00:00:00Z,15,100,15,0,13,0.87,86.67
ivyleavedtoadflax.github.io,2015-07-19T00:00:00Z,12,100,12,83,14,1.17,83.33
ivyleavedtoadflax.github.io,2015-07-20T00:00:00Z,2,20,5,2,6,1.2,80
ivyleavedtoadflax.github.io,2015-07-21T00:00:00Z,12,91.67,12,24,15,1.25,83.33
ivyleavedtoadflax.github.io,2015-07-22T00:00:00Z,20,90,20,80,29,1.45,75
ivyleavedtoadflax.github.io,2015-07-23T00:00:00Z,50,100,50,48,57,1.14,86
ivyleavedtoadflax.github.io,2015-07-24T00:00:00Z,21,95.24,21,76,23,1.1,90.48
ivyleavedtoadflax.github.io,2015-07-25T00:00:00Z,70,100,70,23,72,1.03,91.43
ivyleavedtoadflax.github.io,2015-07-26T00:00:00Z,31,93.55,31,65,60,1.94,87.1
ivyleavedtoadflax.github.io,2015-07-27T00:00:00Z,26,72.41,29,73,58,2,72.41
ivyleavedtoadflax.github.io,2015-07-28T00:00:00Z,11,75,12,13,31,2.58,75
ivyleavedtoadflax.github.io,2015-07-29T00:00:00Z,5,40,5,21,11,2.2,60
ivyleavedtoadflax.github.io,2015-07-30T00:00:00Z,11,46.15,13,116,43,3.31,61.54
ivyleavedtoadflax.github.io,2015-07-31T00:00:00Z,7,42.86,7,114,16,2.29,28.57
ivyleavedtoadflax.github.io,2015-08-01T00:00:00Z,15,87.5,16,116,22,1.38,87.5
ivyleavedtoadflax.github.io,2015-08-02T00:00:00Z,2,50,2,0,4,2,50
ivyleavedtoadflax.github.io,2015-08-03T00:00:00Z,46,93.62,47,1,49,1.04,91.49
ivyleavedtoadflax.github.io,2015-08-04T00:00:00Z,15,87.5,16,129,61,3.81,75
ivyleavedtoadflax.github.io,2015-08-05T00:00:00Z,20,56,25,136,60,2.4,68
ivyleavedtoadflax.github.io,2015-08-06T00:00:00Z,31,93.55,31,45,35,1.13,87.1
ivyleavedtoadflax.github.io,2015-08-07T00:00:00Z,53,100,53,23,53,1,92.45
ivyleavedtoadflax.github.io,2015-08-08T00:00:00Z,3,33.33,6,12,10,1.67,33.33
ivyleavedtoadflax.github.io,2015-08-09T00:00:00Z,52,94.34,53,147,150,2.83,81.13
ivyleavedtoadflax.github.io,2015-08-10T00:00:00Z,57,85.25,61,130,100,1.64,75.41
ivyleavedtoadflax.github.io,2015-08-11T00:00:00Z,55,89.66,58,58,74,1.28,82.76
ivyleavedtoadflax.github.io,2015-08-12T00:00:00Z,21,86.36,22,28,24,1.09,90.91
ivyleavedtoadflax.github.io,2015-08-13T00:00:00Z,22,95.45,22,55,25,1.14,86.36
ivyleavedtoadflax.github.io,2015-08-14T00:00:00Z,14,62.5,16,26,20,1.25,75
ivyleavedtoadflax.github.io,2015-08-15T00:00:00Z,7,55.56,9,58,17,1.89,66.67
ivyleavedtoadflax.github.io,2015-08-16T00:00:00Z,4,50,6,380,38,6.33,33.33
ivyleavedtoadflax.github.io,2015-08-17T00:00:00Z,8,50,8,372,23,2.88,25
ivyleavedtoadflax.github.io,2015-08-18T00:00:00Z,13,71.43,14,11,18,1.29,85.71
ivyleavedtoadflax.github.io,2015-08-19T00:00:00Z,2,0,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-08-20T00:00:00Z,7,85.71,7,1,8,1.14,85.71
ivyleavedtoadflax.github.io,2015-08-21T00:00:00Z,5,100,5,0,4,0.8,80
ivyleavedtoadflax.github.io,2015-08-22T00:00:00Z,2,100,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-08-23T00:00:00Z,7,100,7,0,7,1,100
ivyleavedtoadflax.github.io,2015-08-24T00:00:00Z,6,66.67,6,84,8,1.33,50
ivyleavedtoadflax.github.io,2015-08-25T00:00:00Z,4,60,5,0,5,1,100
ivyleavedtoadflax.github.io,2015-08-26T00:00:00Z,6,62.5,8,22,11,1.38,75
ivyleavedtoadflax.github.io,2015-08-27T00:00:00Z,9,80,10,55,15,1.5,80
ivyleavedtoadflax.github.io,2015-08-28T00:00:00Z,4,100,4,286,6,1.5,25
ivyleavedtoadflax.github.io,2015-08-29T00:00:00Z,4,50,4,438,23,5.75,50
ivyleavedtoadflax.github.io,2015-08-30T00:00:00Z,12,100,12,0,12,1,100
ivyleavedtoadflax.github.io,2015-08-31T00:00:00Z,4,33.33,6,155,8,1.33,33.33
ivyleavedtoadflax.github.io,2015-09-01T00:00:00Z,16,61.11,18,197,59,3.28,66.67
ivyleavedtoadflax.github.io,2015-09-02T00:00:00Z,17,77.78,18,72,26,1.44,77.78
ivyleavedtoadflax.github.io,2015-09-03T00:00:00Z,5,50,6,586,61,10.17,66.67
ivyleavedtoadflax.github.io,2015-09-04T00:00:00Z,8,62.5,8,264,25,3.12,50
ivyleavedtoadflax.github.io,2015-09-05T00:00:00Z,7,85.71,7,0,7,1,100
ivyleavedtoadflax.github.io,2015-09-06T00:00:00Z,3,100,3,0,3,1,100
ivyleavedtoadflax.github.io,2015-09-07T00:00:00Z,11,75,12,2,15,1.25,75
ivyleavedtoadflax.github.io,2015-09-08T00:00:00Z,6,33.33,6,445,80,13.33,33.33
ivyleavedtoadflax.github.io,2015-09-09T00:00:00Z,8,30.77,13,362,65,5,23.08
ivyleavedtoadflax.github.io,2015-09-10T00:00:00Z,3,66.67,3,34,4,1.33,66.67
ivyleavedtoadflax.github.io,2015-09-11T00:00:00Z,10,72.73,11,7,16,1.45,63.64
ivyleavedtoadflax.github.io,2015-09-12T00:00:00Z,5,60,5,122,18,3.6,40
ivyleavedtoadflax.github.io,2015-09-13T00:00:00Z,1,0,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-09-14T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-09-15T00:00:00Z,15,93.33,15,12,24,1.6,80
ivyleavedtoadflax.github.io,2015-09-16T00:00:00Z,7,100,7,10,11,1.57,57.14
ivyleavedtoadflax.github.io,2015-09-17T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-09-18T00:00:00Z,12,91.67,12,0,12,1,100
ivyleavedtoadflax.github.io,2015-09-19T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-09-20T00:00:00Z,4,60,5,3,8,1.6,80
ivyleavedtoadflax.github.io,2015-09-21T00:00:00Z,4,75,4,241,9,2.25,50
ivyleavedtoadflax.github.io,2015-09-22T00:00:00Z,8,75,8,75,9,1.12,87.5
ivyleavedtoadflax.github.io,2015-09-23T00:00:00Z,3,33.33,3,493,9,3,33.33
ivyleavedtoadflax.github.io,2015-09-24T00:00:00Z,1,100,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-09-25T00:00:00Z,6,100,6,0,6,1,100
ivyleavedtoadflax.github.io,2015-09-26T00:00:00Z,4,60,5,210,13,2.6,60
ivyleavedtoadflax.github.io,2015-09-27T00:00:00Z,1,0,1,1,2,2,0
ivyleavedtoadflax.github.io,2015-09-28T00:00:00Z,5,100,5,0,5,1,100
ivyleavedtoadflax.github.io,2015-09-29T00:00:00Z,6,83.33,6,0,6,1,100
ivyleavedtoadflax.github.io,2015-09-30T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-10-01T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-10-02T00:00:00Z,1,100,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-10-03T00:00:00Z,4,100,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-10-04T00:00:00Z,4,75,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-10-05T00:00:00Z,4,100,4,139,9,2.25,75
ivyleavedtoadflax.github.io,2015-10-06T00:00:00Z,3,100,3,402,7,2.33,66.67
ivyleavedtoadflax.github.io,2015-10-07T00:00:00Z,1,0,1,1506,15,15,0
ivyleavedtoadflax.github.io,2015-10-08T00:00:00Z,5,42.86,7,119,19,2.71,57.14
ivyleavedtoadflax.github.io,2015-10-09T00:00:00Z,2,50,2,208,8,4,50
ivyleavedtoadflax.github.io,2015-10-10T00:00:00Z,1,0,2,647,8,4,50
ivyleavedtoadflax.github.io,2015-10-11T00:00:00Z,2,0,8,207,51,6.38,12.5
ivyleavedtoadflax.github.io,2015-10-12T00:00:00Z,19,78.95,19,9,24,1.26,94.74
ivyleavedtoadflax.github.io,2015-10-13T00:00:00Z,5,60,5,234,37,7.4,40
ivyleavedtoadflax.github.io,2015-10-14T00:00:00Z,3,20,5,68,19,3.8,40
ivyleavedtoadflax.github.io,2015-10-15T00:00:00Z,6,57.14,7,208,31,4.43,42.86
ivyleavedtoadflax.github.io,2015-10-16T00:00:00Z,3,100,3,5,5,1.67,66.67
ivyleavedtoadflax.github.io,2015-10-17T00:00:00Z,6,100,6,0,6,1,100
ivyleavedtoadflax.github.io,2015-10-18T00:00:00Z,6,83.33,6,0,6,1,100
ivyleavedtoadflax.github.io,2015-10-19T00:00:00Z,3,33.33,3,0,3,1,100
ivyleavedtoadflax.github.io,2015-10-20T00:00:00Z,1,100,1,8,2,2,0
ivyleavedtoadflax.github.io,2015-10-21T00:00:00Z,7,85.71,7,95,10,1.43,85.71
ivyleavedtoadflax.github.io,2015-10-22T00:00:00Z,10,100,10,116,13,1.3,80
ivyleavedtoadflax.github.io,2015-10-23T00:00:00Z,6,83.33,6,0,6,1,100
ivyleavedtoadflax.github.io,2015-10-24T00:00:00Z,1,0,1,35,3,3,0
ivyleavedtoadflax.github.io,2015-10-25T00:00:00Z,4,100,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-10-26T00:00:00Z,5,80,5,0,5,1,100
ivyleavedtoadflax.github.io,2015-10-27T00:00:00Z,3,100,3,0,3,1,100
ivyleavedtoadflax.github.io,2015-10-28T00:00:00Z,8,88.89,9,29,14,1.56,77.78
ivyleavedtoadflax.github.io,2015-10-29T00:00:00Z,1,100,1,574,6,6,0
ivyleavedtoadflax.github.io,2015-10-30T00:00:00Z,4,50,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-10-31T00:00:00Z,4,75,4,5,5,1.25,75
ivyleavedtoadflax.github.io,2015-11-01T00:00:00Z,8,87.5,8,0,8,1,100
ivyleavedtoadflax.github.io,2015-11-02T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-11-03T00:00:00Z,12,84.62,13,144,35,2.69,84.62
ivyleavedtoadflax.github.io,2015-11-04T00:00:00Z,1,0,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-11-05T00:00:00Z,1,0,1,3,2,2,0
ivyleavedtoadflax.github.io,2015-11-06T00:00:00Z,4,100,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-11-07T00:00:00Z,4,75,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-11-08T00:00:00Z,2,100,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-11-09T00:00:00Z,3,100,3,15,6,2,33.33
ivyleavedtoadflax.github.io,2015-11-10T00:00:00Z,5,100,5,0,5,1,100
ivyleavedtoadflax.github.io,2015-11-11T00:00:00Z,2,0,8,613,58,7.25,62.5
ivyleavedtoadflax.github.io,2015-11-12T00:00:00Z,26,54.05,37,194,72,1.95,72.97
ivyleavedtoadflax.github.io,2015-11-13T00:00:00Z,10,20,15,71,27,1.8,60
ivyleavedtoadflax.github.io,2015-11-14T00:00:00Z,3,0,6,195,9,1.5,66.67
ivyleavedtoadflax.github.io,2015-11-15T00:00:00Z,3,12.5,8,0,8,1,100
ivyleavedtoadflax.github.io,2015-11-16T00:00:00Z,4,12.5,8,39,10,1.25,87.5
ivyleavedtoadflax.github.io,2015-11-17T00:00:00Z,26,75,32,27,34,1.06,93.75
ivyleavedtoadflax.github.io,2015-11-18T00:00:00Z,3,16.67,6,29,8,1.33,66.67
ivyleavedtoadflax.github.io,2015-11-19T00:00:00Z,35,80,40,14,49,1.22,92.5
ivyleavedtoadflax.github.io,2015-11-20T00:00:00Z,27,73.53,34,55,39,1.15,94.12
ivyleavedtoadflax.github.io,2015-11-21T00:00:00Z,29,90.32,31,0,31,1,100
ivyleavedtoadflax.github.io,2015-11-22T00:00:00Z,3,40,5,89,13,2.6,40
ivyleavedtoadflax.github.io,2015-11-23T00:00:00Z,34,86.84,38,8,39,1.03,97.37
ivyleavedtoadflax.github.io,2015-11-24T00:00:00Z,18,85,20,77,21,1.05,95
ivyleavedtoadflax.github.io,2015-11-25T00:00:00Z,17,71.43,21,0,21,1,100
ivyleavedtoadflax.github.io,2015-11-26T00:00:00Z,2,50,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-11-27T00:00:00Z,36,89.47,38,24,65,1.71,94.74
ivyleavedtoadflax.github.io,2015-11-28T00:00:00Z,9,63.64,11,217,14,1.27,81.82
ivyleavedtoadflax.github.io,2015-11-29T00:00:00Z,29,90.32,31,0,31,1,100
ivyleavedtoadflax.github.io,2015-11-30T00:00:00Z,34,88.89,36,21,40,1.11,91.67
ivyleavedtoadflax.github.io,2015-12-01T00:00:00Z,2,0,3,0,3,1,100
ivyleavedtoadflax.github.io,2015-12-02T00:00:00Z,4,25,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-12-03T00:00:00Z,3,25,4,5,5,1.25,75
ivyleavedtoadflax.github.io,2015-12-04T00:00:00Z,6,33.33,6,103,17,2.83,50
ivyleavedtoadflax.github.io,2015-12-05T00:00:00Z,1,0,1,615,2,2,0
ivyleavedtoadflax.github.io,2015-12-06T00:00:00Z,3,33.33,3,0,3,1,100
ivyleavedtoadflax.github.io,2015-12-07T00:00:00Z,7,57.14,7,125,12,1.71,71.43
ivyleavedtoadflax.github.io,2015-12-08T00:00:00Z,4,100,4,0,4,1,100
ivyleavedtoadflax.github.io,2015-12-09T00:00:00Z,5,100,5,0,5,1,100
ivyleavedtoadflax.github.io,2015-12-10T00:00:00Z,5,80,5,123,6,1.2,80
ivyleavedtoadflax.github.io,2015-12-11T00:00:00Z,2,100,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-12-12T00:00:00Z,2,50,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-12-13T00:00:00Z,2,50,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-12-14T00:00:00Z,5,66.67,6,354,21,3.5,33.33
ivyleavedtoadflax.github.io,2015-12-15T00:00:00Z,6,33.33,6,110,12,2,66.67
ivyleavedtoadflax.github.io,2015-12-16T00:00:00Z,5,100,5,4,8,1.6,80
ivyleavedtoadflax.github.io,2015-12-17T00:00:00Z,1,100,1,121,4,4,0
ivyleavedtoadflax.github.io,2015-12-18T00:00:00Z,1,100,1,0,1,1,100
ivyleavedtoadflax.github.io,2015-12-19T00:00:00Z,2,100,2,0,2,1,100
ivyleavedtoadflax.github.io,2015-12-20T00:00:00Z,6,83.33,6,61,15,2.5,83.33
ivyleavedtoadflax.github.io,2015-12-21T00:00:00Z,30,96.67,30,0,30,1,100
ivyleavedtoadflax.github.io,2015-12-22T00:00:00Z,52,100,52,0,52,1,100
ivyleavedtoadflax.github.io,2015-12-23T00:00:00Z,0,0,0,0,0,0,0
ivyleavedtoadflax.github.io,2015-12-24T00:00:00Z,14,50,16,373,91,5.69,56.25
ivyleavedtoadflax.github.io,2015-12-25T00:00:00Z,28,96.43,28,30,29,1.04,96.43
ivyleavedtoadflax.github.io,2015-12-26T00:00:00Z,13,92.31,13,0,13,1,100
ivyleavedtoadflax.github.io,2015-12-27T00:00:00Z,29,90,30,0,30,1,100
ivyleavedtoadflax.github.io,2015-12-28T00:00:00Z,62,100,62,5,72,1.16,98.39
ivyleavedtoadflax.github.io,2015-12-29T00:00:00Z,23,91.3,23,8,28,1.22,95.65
ivyleavedtoadflax.github.io,2015-12-30T00:00:00Z,17,94.12,17,0,17,1,100
ivyleavedtoadflax.github.io,2015-12-31T00:00:00Z,19,85,20,7,29,1.45,90
ivyleavedtoadflax.github.io,2016-01-01T00:00:00Z,2,0,2,71,17,8.5,50
ivyleavedtoadflax.github.io,2016-01-02T00:00:00Z,1,0,1,0,1,1,100
ivyleavedtoadflax.github.io,2016-01-03T00:00:00Z,3,33.33,3,268,10,3.33,66.67
ivyleavedtoadflax.github.io,2016-01-04T00:00:00Z,42,92.86,42,1,43,1.02,97.62
ivyleavedtoadflax.github.io,2016-01-05T00:00:00Z,14,68.75,16,3,19,1.19,87.5
ivyleavedtoadflax.github.io,2016-01-06T00:00:00Z,1,0,2,239,8,4,0
ivyleavedtoadflax.github.io,2016-01-07T00:00:00Z,18,89.47,19,26,28,1.47,84.21
ivyleavedtoadflax.github.io,2016-01-08T00:00:00Z,2,50,2,3,4,2,50
ivyleavedtoadflax.github.io,2016-01-09T00:00:00Z,1,0,1,18,2,2,0
ivyleavedtoadflax.github.io,2016-01-10T00:00:00Z,3,33.33,3,9,10,3.33,66.67
ivyleavedtoadflax.github.io,2016-01-11T00:00:00Z,2,0,2,20,4,2,50
ivyleavedtoadflax.github.io,2016-01-12T00:00:00Z,30,96.67,30,0,30,1,100
